Moccasins;Chapter 64
Modelling Pastes;34.07
Models;90.23 Or 95.03
Modems;85.17
Modulators;85.17 Or 85.25 Or 85.27 Or 85.43
Mohair;51.02 Or 51.05
Moirè;50.07
Moistening Machines;84.72
Molasses;17.03
Molasses - Smoking;24.03
Molluscs;03.07 Or 16.05
Molybdates;28.41
Molybdenum;81.02
Molybdenum Ores And Concentrates;26.13
Money Boxes (Metal Reinforced);83.03
Money Changing Machines;84.76
Monitor, For Use With Computers Only;85.28
Monitors, Other Than For Use Solely;85.28
Monitors, With A Digital Visual Interface (DVI) connector;85.28
Monks' habits;61.14 or 62.11
Monofil, plastics;Chapter 39, 54.2 to 54.05
Mooring ropes;56.09
Mopeds;87.11
Mops;96.03
Moquettes (Woven Pile Fabrics);58.01
Mordants, prepared;38.09
Morse re-perforators;85.17
Morse transmitter and receivers;85.17
Mortars (weapons);93.01
Mosaic - Cubes and the like, of natural stone (including slate), whether or not on a backing;68.02
MOS (Metal Oxide Semi-conductors), integrated circuits;85.42
Mosquito Netting;56.08
Mosses for ornamental purposes;06.04
Motherboards, with processor and memory, computer;84.71
Motherboards, without processor and memory, computer;84.73
Mother of pearl, unworked;05.08
Mother of pearl, worked;96.01
Motor Cycles;87.11
Motor Cycle and side car parts and accessories;87.14
Motor Generator sets, electric;85.02
Motor Graders (scrapers);84.29
Motor Lorries;87.04
Motor Scooters;87.11
Motor Scooters, parts and accessories;87.14
Motor Spirit, including aviation spirit;27.10
Motor Vehicles - for Transporting Goods;87.04
Motor Vehicles - for Transporting Persons;87.02 or 87.03
Motor Vehicles - Special Purpose;87.05
Motor Vehicle Parts and Accessories - Axles;87.08
Motor Vehicle Parts and Accessories - Bearings;84.82 or 84.83
Motor Vehicle Parts and Accessories - Bodies (Including Cabs) - Complete;87.07
Motor Vehicle Parts and Accessories - Bodies (Including Cabs) - Parts;87.08
Motor Vehicle Parts and Accessories - Brakes;87.08
Motor Vehicle Parts and Accessories - Brake Linings - Mounted;87.08
Motor Vehicle Parts and Accessories - Brake Linings - Unmounted;68.13
Motor Vehicle Parts and Accessories - Chassis - Fitted with Engines;87.06
Motor Vehicle Parts and Accessories - Chassis - Without Engines;87.08
Motor Vehicle Parts and Accessories - Coachwork fittings of plastics;39.26
Motor Vehicle Parts and Accessories - Clutches;87.08
Motor Vehicle Parts and Accessories - Crankshafts;84.63
Motor Vehicle Parts and Accessories - Door Handles and Winders, base metal;83.02
Motor Vehicle Parts and Accessories - Electrical;See Electrical Apparatus, Appliances, and machinery
Motor Vehicle Parts and Accessories - Engines and parts thereof - Internal Combustion;84.07 or 84.08 or 84.09
Motor Vehicle Parts and Accessories - Engines and parts thereof - Other;84.12
Motor Vehicle Parts and Accessories - Fan Belts, Rubber;40.10
Motor Vehicle Parts and Accessories - Filters;84.21
Motor Vehicle Parts and Accessories - Fuel Tanks;87.08 or 87.14
Motor Vehicle Parts and Accessories - Gearboxes;87.08 or 87.14
Motor Vehicle Parts and Accessories - Hand Tools, Base Metal;Chapter 82
Motor Vehicle Parts and Accessories - Hoses, Rubber;40.09
Motor Vehicle Parts and Accessories - Jacks, Portable;84.25
Motor Vehicle Parts and Accessories - Locks and Keys;83.01
Motor Vehicle Parts and Accessories - Pumps;84.13 or 84.14
Motor Vehicle Parts and Accessories -Radiators;87.08 or 87.14
Motor Vehicle Parts and Accessories - Safety Belts, Complete;87.08
Motor Vehicle Parts and Accessories - Seals Rubber;40.16
Motor Vehicle Parts and Accessories - Seals Plastic;39.26
Motor Vehicle Parts and Accessories - Seats and Parts thereof;94.01
Motor Vehicle Parts and Accessories - Shock Absorbers;87.08 or 87.14
Motor Vehicle Parts and Accessories -Sign Plates, Base Metal;83.10
Motor Vehicle Parts and Accessories - Springs, of Iron or Steel;73.20
Motor Vehicle Parts and Accessories -Tools, Hand, Base Metal;Chapter 82
Motor Vehicle Parts and Accessories - Tyres, Rubber;40.11 or 40.12
Motor Vehicle Parts and Accessories -Valves - Inlet and Exhaust, for Internal Combustion Engines;84.09
Motor Vehicle Parts and Accessories - Valves - Other;84.81
Motor Vehicle Parts and Accessories - Wheels;87.08 or 87.14 or 87.16
Motor Vehicle Parts and Accessories - Windscreens - Framed;87.08
Motor Vehicle Parts and Accessories - Windscreens - Unframed;70.07
Motor Vessels;89.01 to 89.06
Moulding Boxes for Metal Foundry;84.80
Moulding powders, Plastics;Chapter 39
Mouldings, wood;44.09
Moulds (for Metal Foundry etc);84.80
Moulds for Metallic Carbides, Glass, Rubber, Plastic etc;84.80
Moulds (tools);82.07
Moulds, Tyre;84.80
Mounted, Piezo-Electric Crystals;85.41
Mouse, Computer;84.71
Mouse Traps - Steel;73.26
Mouth Organs;92.04
Mouth Washes;33.06
Mowers, Hay or Grass;84.33
MP3 Players;85.19
MP3 Player with radio;85.27
MP3 Player with Video;85.21
MP4 Players;85.21
Mucilage's, Natural;13.02
Muffs - Electrically Warmed;85.16
Muffs - of Furskin;43.03
Muffs - Textile;61.17 or 62.17
Mules;01.01
Mullite;25.08
Multi-Function Copiers;84.43
Multiple-Walled Insulating Units of Glass;70.08
Multiplexers - For Telecommunications;85.17
Multiplexers - For Other Uses;85.43
Municipal Waste;38.25
Munitions;93.06
Muscle Exercise Kit;85.43
Mushroom Spawn;06.02
Mushrooms;Chapter 07
Music Cases;42.02
Music, Printed;49.04
Musical Boxes;92.08
Musical Instrument Cases;42.02
Musical Instruments, Electromagnetic, Electrostatic or Electronic;92.07
Music Modules (Greeting Card Type);85.43
Musk;05.10
Mussels;03.07
Must, Grape;20.09 or 22.04
Mustard - Essential Oil;33.01
Mustard - Fixed Oil;15.14 or 15.18
Mustard - Flour;21.03
Mustard - Prepared;21.03
Mustard - Seed;12.07
Mutton - Canned, or prepared or otherwise preserved;16.02
Mutton - Corned;16.02
Mutton - Fresh, Chilled, Frozen;02.04
Mutton - Salted, In Brine, Dried or Smoked;02.10
Myrobalans;14.04
Myrobalans Extract;32.01
Myrrh;13.01
Nacelles;88.03
Nail - Brushes;96.03
Nail - Cleaners;82.14
Nail - Clippers;82.14
Nail - Files;82.14
Nail - Nippers;82.14
Nail - Polishes, Varnishes and Removers;33.04
Nail Files;82.14
Nail Pullers;82.03
Nail, Animals;05.07
Nails, Copper;74.15
Nails, iron or Steel (Except Copper Headed);73.17
Nails, Nickel;75.08
Name Plates, Base Metal;83.10
Naphthalene, Crude;27.07
Napkins;63.02
Narrow Woven Fabrics;58.06
Natural Resins;13.01 or 39.13
Navigational Aid, Radio;85.26
Navigational Instruments (Electronic);90.14
Navigational Instruments (Non-Electric);90.14
Neats Foot Oil;15.06 or 15.16 or 15.18
Nebulisers;84.24 or 90.19
Necties, Textiles;61.17 or 62.15
Nectarines;Chapter 08
Needle - Bars;84.48
Needles - Boards;84.48
Needles - Cams;84.48
Needles - Cases;42.02
Needles - Cylinders;84.48
Needles - Holders, For Medical Use;90.18
Needle Roller Bearings;84.82
Needle Points (Sound Recorders);85.22
Needles - Gramophone;85.22
Needles - Hand sewing and Knitting , of Iron or Steel;73.19
Needles - Hosiery, Machinery;84.48
Needles - Other than Sewing Machine, for Forming Stitches;84.52
Needle Working Tapestries;58.05
Needle Work Boxes, Wood;44.20
Needle Work Tables;94.03
Negatives;37.05 or 90.10
Negligees;61.08 or 62.08
Nepheline and Nepheline Syenite;25.29
Netballs;953.06
Net Curtains, Woven;63.03
Net Making Machines, Textile;84.47
Nets and Netting, (Textile) - Knotted of rope, twine or cordage;56.08
Nets and Netting, (Textile) - Knitted;60.02
Nets and Netting, (Textile) - Woven;Chapter 50 To 55
Nets and Netting, (Textile) - Other;58.04
Nets for Sports (Football, Tennis etc);95.06
Nets, Hair;65.05
Nets, Sport (Goal Nets, Tennis Nets, Fish Nets, Etc);Chapter 95
Nets, other, of Textile;56.08
Netting, Wire, Aluminium;76.16
Netting, Wire, Copper;74.14
Netting, Wire, of Iron or Steel;73.14
Nettle Fibres;53.03
Networking Apparatus - for Local Area Networks (LAN);85.17
Networking Apparatus - for Wide Area Networks (WAN);85.17
Neutron Detectors;90.30
Newspaper and Magazine Printing Machinery;84.43
Newspapers;49.02
Newsprint;48.01
New Zealand Hemp or Flax;53.05
Nibs, Pens;96.08
Nickel, Including Alloys;Chapter 75
Nickel Mattes;75.01
Nickel Ores and Concentrates;26.04
Nickel Silver;Chapter 74
Nickel Oxide Sinters;75.01
Nickel, Unwrought;75.02
Nickel Waste and Scrap;75.03
Nicotine Patches;30.04
Nightwear - Men's and Boys and Similar Articles Knitted or Crocheted;61.07
Nightwear - Menes or Boys and Similar Articles, Other than Knitted or Crocheted;61.07
Nightwear - Women's and Girls Knitted or Crocheted;61.08
Nightwear - Women's and Girls other than Knitted or Crocheted;62.08
Niobium (Clumbium);81.12
Nippers;82.03
Nipple Shields;40.14
Nipples, Extruding, Textile;84.48
Nitric Acid;28.08
Nitrates;28.34 or 31.02
Nitrides;28.50
Nitrites;28.34
Nitrocellulose;39.12
Nitrogen;28.04
Noise Level Meters;90.30
Noise Reduction Units;85.43
Non-alcoholic Beverages, Ready for Consumption;22.02
Non Powered Aircraft;88.01
Non Refractory Surfacing Preparations;32.14
Nonwovens;56.03
Norway Lobsters (Dublin Bay Prawns);03.06 or 16.05
Nottingham Lace;58.04
Nozzles, Sand Blast;84.24
Nougat;17.04
Nuclear Radiation Detecting and Measuring Instruments;90.30
Nuclear Reactor Cartridges, Spent or Irradiated;28.44 or 84.01
Nuclear Reactors;84.01
Nucleic Acids;29.34
Number Plates, Complete and Numbers - Base Metal;83.10
Numbering Stamp, hand Operated;96.11
Numerical Control Units, Automatic;90.32
Numerical Control Units, Non Automatic;85.37
Numerical Control Units with ADP Machine;85.37
Nuns Head Dresses;65.05
Nurses Caps;65.05
Nut Crackers, of Wood;44.19
Nut Crackers, of Base Metal;82.05
Nutmegs;09.08
Nutria Hair;51.02
Nut Setters;84.67
Nut Shelling Machine;84.38
Nuts, Aluminium;76.16
Nuts, Copper;74.15
Nuts, Edible (Excluding Oil Nuts);Chapter 08
Nuts, Iron or Steel;73.18
Nuts, Oleaginous;Chapter 12
Nuts, Roasted or Salted;20.08
Nylon;39.08 or Chapter 54
Oatcakes;19.05
Oats;10.04 or 11.03 or 11.04
Octopus;03.07
Objects of worship;97.05
Offal, Edible Meat - Fresh, Chilled, Frozen;02.06 or 02.08
Offal, Edible Meat - Salted, In Brine, Dried or Smoked;02.10
Offal, Edible, Poultry (Other than Liver);02.07
Offal, for the manufacture of Pharmaceutical Products;05.10 or 30.01
Office Equipment and Furniture (Excluding Chairs) of Metal;83.04 or 94.03
Office machinery;84.69 to 84.72
Ohmmeters;90.30
Oil - Acid;38.23
Oil - Additives, Prepared;38.11
Oil - Animal or Vegetable, Fish or Marine Mammal;Chapter 15
Oil - Cocoa;18.04
Oil - Essential;33.01
Oil Foots and Dregs;15.22
Oil - Fusel;38.24
Oil - Hydrocarbon;27.06 to 27.15
Oil - Pine;38.05
Oil - Rosin;38.06
Oil - Tall;38.03
Oil - Wood Tar;38.07
Oil Burners, Industrial;84.16
Oil Cans;82.05
Oil Seals - Metal;84.87
Oil Seals - Rubber;40.16
Oil Seals - Plastic;84.87
Oil Seed Cake;23.04 or 23.05 or 23.06
Oil Seeds, Nuts and kernels;Chapter 12
Oilcloth;59.07
Oilskins;61.13 or 62.10
Oilstones;68.04
Ointments (Medical);30.03
Ointments (Skin Care);33.04
Oiticica Oil;15.07
Oleaginous, nuts, seeds and fruit;Chapter 12
Oleic Acid - Chemically Defined;29.16
Oleic Acid - Industrial (Olein);38.23
Oleo Oil;15.03
Oleoresin;13.01
Oleostearin;15.03
Oleum;28.07
Olive Oil;15.09
Olives;Chapter 07
Onions;Chapter 07
Opacifying Preparations for X Ray Examinations;30.06
Opacifiers, Prepared;32.07
Opera Glasses;90.05
Operating Tables;94.02
Ophthalmic Instruments;90.18
Opium, Crude;13.02
Optical Elements;90.01 or 90.02
Optical Fibre Cable Connectors;85.36
Optical Fibre Cables;85.44 or 90.01
Optical Glass;Chapter 70
Optical Lenses;90.01 or 90.02
Optical Microscopes, Compound;90.11
Optic Measures (Drinks);84.79
Optoelectronic Receivers, Cable TV;85.17
Optoelectronic Transmitters, Cable TV;85.17
Orange Lead;28.24
Oranges;Chapter 08
Organic Chemicals ;Chapter 29
Organic Surface Active Agent;34.02
Organo Arsenic Compounds;29.31
Oragano mercury Compound;29.31
Organo Sulphur Compound;29.30
Organo Therapeutics;30.01
Organo Tin Compounds;29.31
Organs (Animal);05.04 or 05.10 or 05.11 or 30.01
Organs, Mouth;92.04
Organs, Musical;92.03 or 92.07
Ornaments, Base Metal;83.06
Ornaments, Ceramic;69.13
Ornaments, Wood;44.20
Orthopaedic Appliances;90.21
Oscillators - Carrier Current Line;85.17
Oscillators - Radio Transmission;85.17 or 85.25 or 85.27
Oscillators - Quartz for Watches;85.41 or 91.14
Oscilloscopes, Oscillographs;90.30
Osier (Willow Twigs);14.01
Ossein;05.06
Ostomy Detector ;30.06
Ouricury wax;15.21
Outboard Motors;84.07 or 85.01
Outer Soles;64.06
Output Units Solely for use with an Automatic Data Processing Machines, e.g. Monitors not Printers;85.28
Ova, Fish for Hatching;05.11
Ovens - Electric, Domestic;85.16
Ovens - Industrial and Laboratory, Electric;85.14
Ovens - Industrial and Laboratory, Non Electric;84.17
Ovens - Microwave, Non Domestic;85.14
Ovens - Microwave, Domestic;85.16
Overalls (bib and brace) - Men's or Boys Knitted or Crocheted;61.03
Overall (bib and brace) - men's or Boys other than Knitted or Crocheted;62.03
Overall (bib and brace) - Women's or Girls, Knitted or Crocheted;61.04
Overall (bib and brace) - Women's or Girls, other than Knitted or Crocheted;62.01
Overalls, Textile Clothing;61.03 or 61.04 or 61.14 or 62.03 or 62.04 or 62.11
Over boots and Overshoes;64.01
Overcoats - Men's or Boys Knitted or Crocheted;61.01
Overcoats - Men's or Boys, other than Knitted or Crocheted;62.01
Overcoats - Women's or Girls, Knitted or Crocheted;61.02
Overcoats - Women's or Girls, Other than Knitted or Crocheted;62.02
Overload Prevention Devices;85.36
Overhead Projectors, Still Image;90.08
Ovoid's (coal|);27.01
Oxides, Hydroxides and Peroxides of Metal;Chapter 28, Sub-heading Chapter IV
Oxygen;28..04
Oxygen Compounds, of Non Metal;Chapter 28, Sub-heading Chapter II
Oxygen Therapy Apparatus;90.19
Oysters;03.07 or 16.05
Ozone Therapy Apparatus;90.19
Pacemakers;90.21
Pacifiers, Rubber;40.17
Packets, of Paper;48.19
Packing cases of Wood;44.15
Packing Cloths;63.07
Packing Machines;84.22
Packing's, for Engines and Machinery, of asbestos;68.12
Paddle Mixers, for Asphalt, Bitumen, Tar and Tarmacadam;84.79
Paddling Pools;95.06
Padlocks, Base Metals;83.01
Pagers;85.17
Paintball Guns;93.04
Paint brushes, Pads and Rollers;96.03
Paint Removers;38.14
Painting Books, Children's';49.03
Paintings, hand;97.01
Paints;32.08, 32.09 or 32.10
Palladium;71.10
Pallets - Of Iron or Steel;73.26
Pallets - Of Plastics;39.26
Pallets - Of Wood;44.15
Palm kernel Oil;15.11 or 15.16 or 15.18
Palm Nuts and Kernels;12.07
Palm Oil;15.11 or 15.16 or 15.18
Pamphlets, Leaflets, etc, Printed- Advertising Material;49.11
Pamphlets, Leaflets, etc, Printed - Other;49.01
Panels, Cellular Wood;44.18
Panned and Sugar Coated Goods;17.04
Panties;61.08 or 62.08
Pantographs;90.17
Panty-Hose;61.15
Panty-Girdles;62.12
Paper and Paperboard, General Categories - Bobbins, Spools, Cops etc;48.22
Paper and Paperboard, General Categories - Boxes, Bags and Other packing Containers;48.19
Paper and Paperboard, General Categories - Carbon Papers, (Similar Copying Paper) and Stencils;48.09 or 48.16
Paper and Paperboard, General Categories - Cigarette Paper (Whether or not Cut to Size);48.13
Paper and Paperboard, General Categories - Envelopes, Plain Postcards, etc;48.17
Paper and Paperboard, General Categories - Filter Blocks, Slabs and Plates;48.12
Paper and Paperboard, General Categories - Floor Coverings (on a Base of Paper);48.11
Paper and Paperboard, General Categories - Labels, Whether or not Printed or Gummed;48.21
Paper and Paperboard, General Categories - Registers, Exercise and Similar Books, File Covers, etc;48.20
Paper and Paperboard, General Categories - Storage Boxes and Similar Articles;48.19
Paper and Paperboard, General Categories - Wallpaper and Lincrusta;48.14
Paper and Paperboard, General Categories - Writing Blocks, Memorandum pads, etc;48.20
Paper and Paperboard, Impregnated, Coated, Covered, Surface Coloured, Surface Decorated or printed - Carbon Paper and Similar Copying paper, Duplicator Stencil Paper;48.09 or 48.16
Paper and Paperboard, Impregnated, Coated, Covered, Surface Coloured, Surface Decorated or printed - Coated or Impregnated with Plastics;48.11
Paper and Paperboard, Impregnated, Coated, Covered, Surface Coloured, Surface Decorated or printed - Coated with kaolin or other Inorganic Substances;48.10
Paper and Paperboard, Impregnated, Coated, Covered, Surface Coloured, Surface Decorated or printed - Tarred, Bituminised or Asphalted;48.11
Paper and Paperboard, Impregnated, Coated, Covered, Surface Coloured, Surface Decorated or printed - Wax, paraffin Wax, Stearin, Oil or Glycerol;48.11
Paper and Paperboard, Impregnated, Coated, Covered, Surface Coloured, Surface Decorated or printed - Other;48.03 or 48.11
Paper and Paperboard, other in Rolls or Sheets - Blotting paper;48.05
Paper and Paperboard, other in Rolls or Sheets - Cellulose Wadding;48.03
Paper and Paperboard, other in Rolls or Sheets - Cigarette paper;48.13
Paper and Paperboard, other in Rolls or Sheets - Composite Paper or Paperboard;48.07
Paper and Paperboard, other in Rolls or Sheets - Condenser Paper;48.04 or 48.05
Paper and Paperboard, other in Rolls or Sheets - Corrugated, Creped or Crinkled;48.03 or 48.08
Paper and Paperboard, other in Rolls or Sheets - Duplicating Paper;48.02
Paper and Paperboard, other in Rolls or Sheets - Electrical Insulating Pressboard (Presspahn);48.05
Embossed;48.03 or 48.08
Paper and Paperboard, other in Rolls or Sheets - Felt paper and Felt Board;48.05
Paper and Paperboard, other in Rolls or Sheets - Filter Paper and Paperboard;48.05
Paper and Paperboard, other in Rolls or Sheets - Folding Box Board;48.05
Paper and Paperboard, other in Rolls or Sheets - Glazed Transparent (Glassine);48.06
Paper and Paperboard, other in Rolls or Sheets - Greaseproof and Imitation Greaseproof;48.06
Paper and Paperboard, other in Rolls or Sheets - Hand Made;48.02
Paper and Paperboard, other in Rolls or Sheets - Kraft Paper and Paper Board;48.02 or 48.04
Paper and Paperboard, other in Rolls or Sheets - Newsprint (including Bulk Mechanical);48.01
Paper and Paperboard, other in Rolls or Sheets -  Parchment and Imitation Parchment;48.06
